rxn_ID,subsystems,kapp,Pred_Control,Pred_FeEX,Pred_FeLim,Pred_ZnEx,Pred_ZnLim,FBA_Control,FBA_FeEX,FBA_FeLim,FBA_ZnEx,FBA_ZnLim,Vbf_Control,Vbf_FeEX,Vbf_FeLim,Vbf_ZnEx,Vbf_ZnLim,RES_Control,RES_FeEX,RES_FeLim,RES_ZnEx,RES_ZnLim
rxn03907_d0_f,,0.1806351503776853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1241875783393724,0.9101529969989852,1.6893341149599923,1.0918405026249378,1.3102612297029252,,,,,
rxn03907_d0_r,,0.1806351503776853,0.012630463000000001,0.012171626999999997,0.012622833,0.012331485000000003,0.012636423,0.0,0.0,0.0,0.0,0.0,1.1241875783393724,0.9101529969989852,1.6893341149599923,1.0918405026249378,1.3102612297029252,,,,,
rxn03908_d0_f,,0.0208675007193465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2899755873778076,1.2803779022833035,2.4956590281521103,1.4902814097788144,1.2356779702153942,,,,,
rxn03908_d0_r,,0.0208675007193465,0.012544393000000001,0.012356520000000003,0.013098238999999998,0.012271880999999998,0.012418031000000003,0.0,0.0,0.0,0.0,0.0,1.2899755873778076,1.2803779022833035,2.4956590281521103,1.4902814097788144,1.2356779702153942,,,,,
rxn03909_d0,"{'Isoprenoid_biosynthesis_in_plants,_nonmevalonate_branch'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.95216875265994,154.88988294050617,124.63019096604646,169.87539333105386,173.74481641753516
rxn03910_d0,"{'Isoprenoid_biosynthesis_in_plants,_nonmevalonate_branch'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9813320937071,27.441836514914936,49.8381516445979,28.94347655932877,30.97629475710647
rxn03958_d0_f,,0.0103845420376313,0.0027021169999999995,0.0025033949999999994,0.0026431090000000003,0.002510070999999999,0.0027229790000000004,0.0,0.0,0.0,0.0,0.0,1.2419444205607475,1.0558397641175017,1.2419444205607475,1.0229122099381227,1.1431650083672216,,,,,
rxn03958_d0_r,,0.0103845420376313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2419444205607475,1.0558397641175017,1.2419444205607475,1.0229122099381227,1.1431650083672216,,,,,
rxn03983_d0_f,,0.0103811493838026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.241538674454829,1.241538674454829,0.8833437055531639,1.241538674454829,1.241538674454829,,,,,
rxn03983_d0_r,,0.0107787880295429,0.04295361,0.04258764000000001,0.0424639,0.042546150000000005,0.04253113,1.7902771426106637e-05,0.020363437571436854,2.2131905062845356e-05,6.723281243727125e-05,0.00012671345072067132,1.2890944641744886,1.2890944641744886,0.9171792262468044,1.2890944641744886,1.2890944641744886,,,,,
rxn04113_d0,"{'Isoprenoid_biosynthesis_in_plants,_nonmevalonate_branch'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.46549609169271,99.3466070703808,119.5954926139452,81.6852767966475,78.29465231067813
rxn04674_d0,,,0.000404669,0.00041157,0.000373484,0.00040542,0.000427339,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn04954_c0_f,,0.0160152415295722,0.0044764280000000045,0.003749848,0.0030860899999999997,0.0036532879999999907,0.004383682999999999,0.0,0.0,0.0,0.0,0.0,1.1667841117690547,1.037547617797737,0.5530890850956138,1.2929720947187109,1.1520053606771774,,,,,
rxn04954_c0_r,,0.0164005644612217,0.0,0.0,0.0,0.0,0.0,1.124661281896437e-05,0.012792415910261645,1.3903376257428457e-05,4.223599755674728e-05,7.960203955529361e-05,1.1948566621404468,1.0625107686236284,0.5663962779555445,1.3240806981798618,1.1797223377850423,,,,,
rxn04996_d0,"{'Isoprenoid_biosynthesis_in_plants,_nonmevalonate_branch'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.46549609169271,99.3466070703808,119.5954926139452,81.6852767966475,78.29465231067813
rxn05023_d0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn05024_d0_f,,0.0307169381559904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2721743032466504,0.9265151917993076,2.0850435208470404,1.0662226767323448,0.985292048895936,,,,,
rxn05024_d0_r,,0.0307169381559904,0.014383078,0.013618946,0.014901161,0.013877391999999999,0.013724685,0.0,0.0,0.0,0.0,0.0,1.2721743032466504,0.9265151917993076,2.0850435208470404,1.0662226767323448,0.985292048895936,,,,,
rxn05039_d0,,,0.014394006,0.014402558,0.014324346,0.014623029,0.014482082,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn05040_d0,"{'Riboflavin,_FMN_and_FAD_biosynthesis_in_plants'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.451192342187,212.82508890785587,284.19265573978134,182.6002237593417,185.56747377400927
rxn05104_d0,{'Methionine_and_cysteine_metabolism_in_plants'},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8776132838775,140.1333592005053,151.42433276331056,134.8992619421653,134.96802046708302
rxn05105_d0_f,,0.0087050713378814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182824316857221,1.2198708886573637,1.3181596189957168,1.1743076986341043,1.1749062464986004,,,,,
rxn05105_d0_r,,0.0087050713378814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182824316857221,1.2198708886573637,1.3181596189957168,1.1743076986341043,1.1749062464986004,,,,,
rxn05106_d0,{'Methionine_and_cysteine_metabolism_in_plants'},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8776132838775,140.1333592005053,151.42433276331056,134.8992619421653,134.96802046708302
rxn05238_c0_i,,,0.00271142000000002,0.0027000899999999883,0.002692670000000008,0.0026849800000000035,0.002695689999999973,1.790277142610663e-05,0.020363437571436847,2.213190506284536e-05,6.723281243727121e-05,0.00012671345072067138,,,,,,,,,,
rxn05238_c0_o,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn05238_d0_i,,,0.001399944000000014,0.001394270000000003,0.0013905500000000182,0.0013867159999999823,0.0013920699999999953,1.790277142610663e-05,0.020363437571436847,2.213190506284536e-05,6.723281243727121e-05,0.00012671345072067138,,,,,,,,,,
rxn05238_d0_o,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn05287_d0,"{'Plastoquinone_biosynthesis_in_plants', 'Ubiquinone_biosynthesis_in_plants'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.8724298662556,227.390501733188,275.49613279142926,212.6739080134115,247.2208853033233
rxn05319_c0_i,,,0.74942164,0.7472879700000001,0.7520674999999999,0.7493235500000002,0.7501396000000002,0.005733110074228975,6.521103705568919,0.007087430479766354,0.02153036002798887,0.040578195608733485,,,,,,,,,,
rxn05319_c0_o,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn05319_d0_i,,,0.70148425,0.69812538,0.7041252600000001,0.7010989700000001,0.7010767600000001,0.005789802183744972,6.585587924545126,0.007157514845798687,0.021743263934040198,0.04097945486934888,,,,,,,,,,
rxn05319_d0_o,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn05324_d0_f,,0.0569766028488263,0.009977937,0.00844121,0.008722067,0.009328842,0.008274138,0.0,0.0,0.0,0.0,0.0,1.2089147532959217,1.0730751947771384,1.3731181872758689,1.2180968017196074,0.928721858148121,,,,,
rxn05324_d0_r,,0.0670394508190116,0.0,0.0,0.0,0.0,0.0,8.14805622598441e-05,0.09267974792128252,0.0001007285422732063,0.00030599549250296445,0.0005767086539210028,1.4224256465937908,1.2625949626416713,1.61562965466389,1.4332293704548065,1.0927468508267602,,,,,
rxn05325_d0_f,,0.0569766028488263,0.005246281999999998,0.004458785,0.005924463999999997,0.004745722000000001,0.0034695259999999997,0.0,0.0,0.0,0.0,0.0,1.2089147532959217,1.0730751947771384,1.3731181872758689,1.2180968017196074,0.928721858148121,,,,,
rxn05325_d0_r,,0.0670394508190116,0.0,0.0,0.0,0.0,0.0,8.14805622598441e-05,0.09267974792128256,0.00010072854227320631,0.00030599549250296445,0.000576708653921003,1.422425646593791,1.2625949626416717,1.6156296546638902,1.4332293704548067,1.0927468508267604,,,,,
rxn05326_d0_f,,0.0569766028488263,0.0051690339999999994,0.006115079000000002,0.005239249000000001,0.004647016000000004,0.004986107,0.0,0.0,0.0,0.0,0.0,1.2089147532959217,1.0730751947771384,1.3731181872758689,1.2180968017196074,0.928721858148121,,,,,
rxn05326_d0_r,,0.0670394508190116,0.0,0.0,0.0,0.0,0.0,8.14805622598441e-05,0.09267974792128254,0.00010072854227320632,0.00030599549250296445,0.0005767086539210028,1.422425646593791,1.2625949626416717,1.6156296546638902,1.4332293704548067,1.0927468508267604,,,,,
rxn05330_d0_f,,0.1650188229207782,0.0,0.0,0.0,0.0,0.0,8.148056225984407e-05,0.09267974792128254,0.00010072854227320627,0.0003059954925029644,0.0005767086539210028,1.2763861871052524,1.2965142510068066,1.4648304326298056,1.7167535312365774,1.522651060425147,,,,,
rxn05330_d0_r,,0.1402489403071224,0.014063119999999998,0.014778495000000003,0.01377523,0.013467312000000009,0.013718962999999987,0.0,0.0,0.0,0.0,0.0,1.0847963098736906,1.1019030834081391,1.2449544377406054,1.4590630284645163,1.2940959940349577,,,,,
rxn05331_d0_f,,0.1650188229207782,0.0,0.0,0.0,0.0,0.0,8.148056225984407e-05,0.09267974792128252,0.00010072854227320624,0.0003059954925029643,0.0005767086539210026,1.2763861871052524,1.2965142510068066,1.4648304326298056,1.7167535312365774,1.522651060425147,,,,,
rxn05331_d0_r,,0.1402489403071224,0.016373633999999998,0.014764665999999996,0.015262007000000008,0.015671729999999995,0.014435649000000009,0.0,0.0,0.0,0.0,0.0,1.0847963098736906,1.1019030834081391,1.2449544377406054,1.4590630284645163,1.2940959940349577,,,,,
rxn05335_d0_f,,0.1650188229207782,0.0,0.0,0.0,0.0,0.0,8.14805622598441e-05,0.09267974792128256,0.0001007285422732063,0.0003059954925029644,0.0005767086539210028,1.2763861871052524,1.2965142510068066,1.4648304326298056,1.7167535312365774,1.522651060425147,,,,,
rxn05335_d0_r,,0.1402489403071224,0.021761656000000004,0.020929457,0.021582246,0.022094487999999995,0.022568823000000002,0.0,0.0,0.0,0.0,0.0,1.0847963098736906,1.1019030834081391,1.2449544377406054,1.4590630284645163,1.2940959940349577,,,,,
rxn05337_d0_f,,0.0335883337747215,0.005711317000000007,0.006183981999999991,0.005118370000000011,0.0049831899999999985,0.005193353999999997,0.0,0.0,0.0,0.0,0.0,1.083742773202398,1.145046990499148,1.0714630838843326,1.2789486726615222,1.122588826675434,,,,,
rxn05337_d0_r,,0.0395204932831367,0.0,0.0,0.0,0.0,0.0,8.148056225984392e-05,0.09267974792128233,0.00010072854227320602,0.0003059954925029637,0.0005767086539210015,1.2751465814367693,1.347277962652456,1.2606981308983016,1.5048285147575875,1.3208533796856567,,,,,
rxn05338_d0_f,,0.0335883337747215,0.004748583000000001,0.0033832789999999995,0.004854202000000002,0.004027843000000003,0.0026117569999999993,0.0,0.0,0.0,0.0,0.0,1.083742773202398,1.145046990499148,1.0714630838843326,1.2789486726615222,1.122588826675434,,,,,
rxn05338_d0_r,,0.0395204932831368,0.0,0.0,0.0,0.0,0.0,8.14805622598441e-05,0.09267974792128252,0.00010072854227320631,0.00030599549250296445,0.000576708653921003,1.2751465814367695,1.3472779626524565,1.2606981308983018,1.504828514757588,1.320853379685657,,,,,
rxn05340_d0_f,,0.0335883337747215,0.005546569000000001,0.003852010000000003,0.004630804000000002,0.004731894,0.003361106999999995,0.0,0.0,0.0,0.0,0.0,1.083742773202398,1.145046990499148,1.0714630838843326,1.2789486726615222,1.122588826675434,,,,,
rxn05340_d0_r,,0.0395204932831368,0.0,0.0,0.0,0.0,0.0,8.148056225984404e-05,0.0926797479212825,0.00010072854227320621,0.00030599549250296423,0.0005767086539210025,1.2751465814367695,1.3472779626524565,1.2606981308983018,1.504828514757588,1.320853379685657,,,,,
rxn05342_d0_f,,0.0335883337747215,0.011391876999999995,0.010278582999999994,0.011005640999999997,0.011502503999999997,0.011547208000000003,0.0,0.0,0.0,0.0,0.0,1.083742773202398,1.145046990499148,1.0714630838843326,1.2789486726615222,1.122588826675434,,,,,
rxn05342_d0_r,,0.0395204932831368,0.0,0.0,0.0,0.0,0.0,8.148056225984408e-05,0.09267974792128252,0.00010072854227320631,0.0003059954925029644,0.0005767086539210028,1.2751465814367695,1.3472779626524565,1.260698130898302,1.5048285147575882,1.3208533796856572,,,,,
rxn05343_d0_f,,0.0240491223913491,0.0008643870000000012,0.002155839999999999,0.000161171,0.0013368129999999992,0.0026933550000000014,8.148056225984406e-05,0.09267974792128247,0.00010072854227320624,0.0003059954925029644,0.0005767086539210027,1.4413810747729154,1.1347358954959808,2.0200121373163844,1.4626593111105246,1.1674858465970472,,,,,
rxn05343_d0_r,,0.0204392679029243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2250249076900228,0.9644082054091916,1.7168014936220723,1.24310920889357,0.9922422782485047,,,,,
rxn05345_d0_f,,0.0240491223913491,0.0,0.0,0.0,0.0,0.0,8.148056225984406e-05,0.09267974792128247,0.00010072854227320624,0.0003059954925029644,0.0005767086539210028,1.4413810747729157,1.134735895495981,2.0200121373163844,1.4626593111105248,1.1674858465970477,,,,,
rxn05345_d0_r,,0.0204392679029243,0.007039427000000001,0.005612671,0.006428838,0.007012368000000005,0.006593644999999999,0.0,0.0,0.0,0.0,0.0,1.2250249076900228,0.9644082054091916,1.7168014936220723,1.24310920889357,0.9922422782485047,,,,,
rxn05346_d0_f,,0.0240491223913491,0.0,0.0,0.0,0.0,0.0,8.148056225984391e-05,0.09267974792128232,0.00010072854227320602,0.0003059954925029637,0.0005767086539210014,1.4413810747729157,1.134735895495981,2.0200121373163844,1.4626593111105248,1.1674858465970477,,,,,
rxn05346_d0_r,,0.0204392679029243,0.003355382000000004,0.00355202,0.002439141,0.002578735999999998,0.002713263,0.0,0.0,0.0,0.0,0.0,1.2250249076900228,0.9644082054091916,1.7168014936220723,1.24310920889357,0.9922422782485047,,,,,
rxn05348_d0_f,,0.0240491223913491,0.0,0.0010758039999999996,0.0,0.00010585800000000034,0.001645744000000001,8.148056225984406e-05,0.09267974792128253,0.00010072854227320624,0.0003059954925029643,0.0005767086539210027,1.4413810747729157,1.134735895495981,2.0200121373163844,1.4626593111105248,1.1674858465970477,,,,,
rxn05348_d0_r,,0.0204392679029243,0.0007370710000000058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2250249076900228,0.9644082054091916,1.7168014936220723,1.24310920889357,0.9922422782485047,,,,,
rxn05350_d0_f,,0.0240491223913492,0.0032964940000000005,0.0021365280000000004,0.0023492569999999996,0.0032498830000000003,0.002508818999999999,8.148056225984406e-05,0.09267974792128245,0.00010072854227320624,0.00030599549250296434,0.0005767086539210027,1.441381074772916,1.1347358954959812,2.020012137316385,1.4626593111105248,1.1674858465970477,,,,,
rxn05350_d0_r,,0.0204392679029243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2250249076900228,0.9644082054091916,1.7168014936220723,1.24310920889357,0.9922422782485047,,,,,
rxn05465_d0_f,,0.1438862983544109,0.005574823,0.008752942,0.0069483509999999984,0.007409870999999998,0.007812857,0.0005703639358189077,0.6487582354489776,0.0007050997959124439,0.0021419684475207494,0.004036960577447021,2.3866668710446177,2.0995501379004,2.134348531123948,2.093564402397422,2.4300537172206216,,,,,
rxn05465_d0_r,,0.0632827153151762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0496813239330165,0.923404349032772,0.9387090502932576,0.9207717592718356,1.068763317607053,,,,,
rxn05467_c0_i,,,0.34955110999999994,0.34811709000000013,0.33574811000000016,0.3404091,0.3441236000000001,0.007873179827780522,8.955317704493025,0.009733044361894226,0.029567266991644362,0.055725326564112485,,,,,,,,,,
rxn05467_c0_o,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn05467_d0_i,,,0.3474659,0.3454493999999999,0.33363367999999993,0.33790973999999996,0.34208141999999997,0.008024894339481248,9.127884784425332,0.009920598070183216,0.03013702197909356,0.05679914183239923,,,,,,,,,,
rxn05467_d0_o,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn05468_c0_i,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn05468_c0_o,,,0.11676735000000005,0.11679083999999995,0.11527502,0.11618883000000002,0.11658913000000004,0.008461262916857061,9.624230521743467,0.010460049068971427,0.03177577868429531,0.05988770096714453,,,,,,,,,,
rxn05468_d0_i,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn05468_d0_o,,,0.12210378,0.12207941,0.12089751000000004,0.12162308,0.12179161999999999,0.008587500407682174,9.767818863593343,0.010616107373901746,0.03224985620789146,0.06078119324786722,,,,,,,,,,
rxn05736_d0,"{'Polyunsaturated_fatty_acids_biosynthesis_in_plants', 'Fatty_acid_biosynthesis_in_plants_(plastidial)'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.48025649157024,59.95180363171456,123.68864040606424,59.48273807170373,69.03771561701669
rxn06556_d0_f,,,0.004341697999999998,0.004392457999999998,0.0045477090000000005,0.0045837019999999985,0.0047070290000000015,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn06556_d0_r,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn07441_d0_f,,0.0211821723275008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8116674901411617,0.7863221851296476,1.121407465244784,0.9182967065517316,1.2245915347229734,,,,,
rxn07441_d0_r,,0.0221808468830496,0.011999963000000002,0.011996923999999992,0.012815594,0.011963188,0.011767506999999996,2.203418021674659e-05,0.025062692395614535,2.7239267769655795e-05,8.274807684587213e-05,0.00015595501627159528,0.8499351265968303,0.8233948680731705,1.1742783929582952,0.9615915840127568,1.2823272753146264,,,,,
rxn07579_d0_f,,0.0577749778054839,0.0,0.0,0.0,0.0,0.0,5.967590475368857e-06,0.00678781252381226,7.377301687615101e-06,2.2410937479090343e-05,4.2237816906890354e-05,1.225854465660419,1.088111478431915,1.3923587723307684,1.23516517597593,0.9417354152254576,,,,,
rxn07579_d0_r,,0.0570552342816489,0.04299331000000001,0.04420816699999999,0.04231583999999999,0.043111083999999994,0.042746424000000005,0.0,0.0,0.0,0.0,0.0,1.2105831346043725,1.0745561086237494,1.3750131800466152,1.219777854854522,0.9300035549631028,,,,,
rxn08173_y0,,,0.24039623,0.24032313,0.23884462,0.2391771,0.23994274,0.025772829745023124,29.31520472784047,0.031861090528472275,0.09678835678469587,0.18241668365747893,,,,,,,,,,
rxn08217_c0_i,,,0.0012202749999999998,0.0011502799999999966,0.0014540219999999993,0.001180610999999998,0.0012476489999999965,0.00011315469632141704,0.1287073682399791,0.00013988498969208667,0.0004249458529689057,0.0008008939898114245,,,,,,,,,,
rxn08217_c0_o,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn08352_d0,"{'Isoprenoid_biosynthesis_in_plants,_nonmevalonate_branch'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.46549609169271,99.3466070703808,119.5954926139452,81.6852767966475,78.29465231067813
rxn08392_d0_f,,0.0670394508190128,0.0,0.0,0.0,0.0,0.0,8.148056225984402e-05,0.09267974792128249,0.00010072854227320619,0.0003059954925029641,0.0005767086539210024,1.422425646593816,1.2625949626416937,1.6156296546639186,1.433229370454832,1.0927468508267797,,,,,
rxn08392_d0_r,,0.0569766028488263,0.019711613000000003,0.021345019,0.019431353000000005,0.020311356000000003,0.02042538,0.0,0.0,0.0,0.0,0.0,1.2089147532959217,1.0730751947771384,1.3731181872758689,1.2180968017196074,0.928721858148121,,,,,
rxn08436_d0_f,,0.0099714255883856,0.017195106,0.017841577999999997,0.017537951999999996,0.017560722,0.017151593999999992,7.551297178447515e-05,0.08589193539747021,9.335124058559109e-05,0.00028358455502387373,0.000534470837014112,1.230985940936119,1.2615634387186636,1.4039946507944947,1.7961194608949278,2.0833787795607503,,,,,
rxn08436_d0_r,,0.0085753965998056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.058644278969254,1.084940836887754,1.2074312592365823,1.5446574395283288,1.791699606439608,,,,,
rxn08730_c0_i,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn08730_c0_o,,,0.786243038,0.788884084,0.78052588,0.7803055480000001,0.7837412079999999,0.0009925480096802173,1.128969864537473,0.0012270155160739801,0.0037274560782530964,0.007025123670467721,,,,,,,,,,
rxn08730_d0_i,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn08730_d0_o,,,0.801944255,0.804852231,0.8013039890000001,0.798495145,0.799897998,0.0011284254543501519,1.2835231343104256,0.0013949910006535208,0.004237735885469297,0.007986846270809205,,,,,,,,,,
rxn08756_d0,"{'Isoprenoid_biosynthesis_in_plants,_nonmevalonate_branch'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.46549609169271,99.3466070703808,119.5954926139452,81.6852767966475,78.29465231067813
rxn08766_d0_f,,0.0585653220998644,0.0,0.0,0.0,0.0,0.0,8.14805622598439e-05,0.09267974792128228,0.00010072854227320605,0.00030599549250296375,0.0005767086539210015,1.56810509011408,1.2234798523551016,1.8926669036979096,1.861526127739603,1.6240305235367192,,,,,
rxn08766_d0_r,,0.0497744694688223,0.01142203700000001,0.011518477999999999,0.01022505700000001,0.010933160999999997,0.011684775000000008,0.0,0.0,0.0,0.0,0.0,1.3327272203625231,1.0398313946421414,1.6085712096336304,1.5821047693137231,1.3802580573598706,,,,,
rxn09118_d0_i,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn09118_d0_o,,,0.0005581729999999999,0.0003507079999999999,0.0010245189999999998,0.0006729350000000004,0.0003627309999999998,0.00012623749082511072,0.14358834184987462,0.00015605830493031983,0.0004740775235961428,0.0008934922807226823,,,,,,,,,,
rxn09121_c0_i,,,0.0,0.0,0.0,0.0,0.0,0.00013199851086095912,0.15014119163249243,0.0001631802384826092,0.0004957126978548474,0.000934268019352113,,,,,,,,,,
rxn09121_c0_o,,,0.435977476,0.43840765,0.438291817,0.434059776,0.43149237999999995,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn09121_d0_i,,,0.0,0.0,0.0,0.0,0.0,1.5860019301857635e-05,0.018039917130607208,1.9606597946714947e-05,5.956137614639648e-05,0.00011225512108724329,,,,,,,,,,
rxn09121_d0_o,,,0.441481508,0.443829115,0.443795751,0.439098567,0.43692625399999996,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn09444_d0,"{'Polyunsaturated_fatty_acids_biosynthesis_in_plants', 'Fatty_acid_biosynthesis_in_plants_(plastidial)'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.48025649157024,59.95180363171456,123.68864040606424,59.48273807170373,69.03771561701669
rxn09449_d0,"{'Polyunsaturated_fatty_acids_biosynthesis_in_plants', 'Fatty_acid_biosynthesis_in_plants_(plastidial)'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.48025649157024,59.95180363171456,123.68864040606424,59.48273807170373,69.03771561701669
rxn09453_d0,"{'Polyunsaturated_fatty_acids_biosynthesis_in_plants', 'Fatty_acid_biosynthesis_in_plants_(plastidial)'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.48025649157024,59.95180363171456,123.68864040606424,59.48273807170373,69.03771561701669
rxn09736_c0_i,,,0.32734626999999983,0.3308338500000001,0.32569734000000006,0.32330751999999996,0.3180657499999999,0.0007151927662019129,0.8134932240076715,0.0008841412330234278,0.0026858646609556544,0.005062039903148986,,,,,,,,,,
rxn09736_c0_o,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn09736_d0_i,,,0.32529151,0.32874114,0.32402098,0.32135796000000005,0.3158475599999999,0.0008414302570270236,0.9570815658575461,0.0010401995379537474,0.0031599421845517972,0.005955532183871668,,,,,,,,,,
rxn09736_d0_o,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn09817_d0_i,,,0.0,0.0,0.003689393000000001,0.0026344190000000007,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn09817_d0_o,,,0.0015404219999999996,0.003490651000000001,0.0,0.0,2.9128999999999267e-05,2.5017975454431003e-05,0.028456598657520673,3.092791861346335e-05,9.39535455854173e-05,0.0001770739247250404,,,,,,,,,,
rxn09839_d0_i,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn09839_d0_o,,,0.0,0.0,0.0,9.99999999999821e-09,0.0,1.0558044687194272e-05,0.012009206772902231,1.3052149139630697e-05,3.96501201553258e-05,7.472844529682881e-05,,,,,,,,,,
rxn10929_d0_i,,,0.0034701759999999984,0.004102897000000001,0.0018646719999999978,0.003012661,0.0029749979999999995,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn10929_d0_o,,,0.0,0.0,0.0,0.0,0.0,0.00013564792195934903,0.15429220006050587,0.00016769174220694763,0.0005094178480824123,0.0009600980689220345,,,,,,,,,,
rxn10967_d0_i,,,0.032624244999999996,0.033992124999999984,0.03287759499999998,0.032729595,0.03333346500000001,6.954538130911547e-05,0.0791041228736684,8.597393889798515e-05,0.0002611736175448153,0.0004922330201072925,,,,,,,,,,
rxn10967_d0_o,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn11013_d0_i,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
rxn11013_d0_o,,,0.03929249000000001,0.04024835499999996,0.039782700000000004,0.039775969999999994,0.04053294000000002,5.8987336621921204e-05,0.06709491610076618,7.292178975835447e-05,0.00022152349738948957,0.0004175045748104637,,,,,,,,,,
